order_number,sales_channel,warehouse_code,warehouse_branch_code,warehouse_location,store_location,store_id,store_branch_id,customer_id,customer_gender,product_id,product_category,product_type,payment_type,procured_date,procured_date_year,procured_date_month,order_date,order_date_year,order_date_month,ship_date,ship_date_year,ship_date_month,delivery_date,delivery_date_year,delivery_date_month,salesteam_id,salesteam_category,salesteam_name,order_quantity,discount_applied,unit_cost,unit_price,sale_price,profit,holding_cost
12387,Wholesale,3355,7332,"Dallas, TX",null,0,0,7685,Male,652,111,Fashion accessories,Credit Card,2011-09-08,2011,9,2011-11-02,2011,11,2011-11-07,2011,11,2011-11-24,2011,11,652,11,Team Synergy,108,0.05,2465.60,3852.50,3659.88,1194.28,30
11808,Wholesale,3356,7332,"Dallas, TX",null,0,0,7106,Female,703,666,Sports and travel,Credit Card,2005-05-16,2005,5,2005-05-22,2005,5,2005-05-26,2005,5,2005-06-09,2005,6,703,11,Team Synergy,90,0.30,3252.98,3872.60,2710.82,-542.16,25
12229,Wholesale,3357,7332,"Dallas, TX",null,0,0,7527,Male,708,666,Sports and travel,Credit Card,2014-12-27,2014,12,2015-01-11,2015,1,2015-01-17,2015,1,2015-01-22,2015,1,708,11,Team Synergy,103,0.10,446.89,971.50,874.35,427.46,21
12311,Wholesale,3358,7332,"Dallas, TX",null,0,0,7609,Female,719,333,Electronic accessories,Ewallet,2020-07-23,2020,7,2020-10-11,2020,10,2020-10-18,2020,10,2020-10-29,2020,10,719,12,Team Titan,73,0.20,428.40,931.30,745.04,316.64,18
12366,Wholesale,3359,7332,"Dallas, TX",null,0,0,7664,Female,752,444,Health and beauty,Credit Card,2019-01-10,2019,1,2019-03-09,2019,3,2019-03-12,2019,3,2019-03-31,2019,3,752,12,Team Titan,71,0.08,1688.27,3926.20,3631.74,1943.47,13
12673,Wholesale,3360,7332,"Dallas, TX",null,0,0,7971,Male,766,555,Home and lifestyle,Cash,2016-07-11,2016,7,2016-09-11,2016,9,2016-09-14,2016,9,2016-09-18,2016,9,766,12,Team Titan,60,0.20,773.45,991.60,793.28,19.83,6
11961,Wholesale,3361,7332,"Dallas, TX",null,0,0,7259,Female,810,444,Health and beauty,Cash,2013-04-22,2013,4,2013-06-12,2013,6,2013-06-17,2013,6,2013-06-30,2013,6,810,13,Team Velocity,42,0.05,2561.81,3242.80,3080.66,518.85,12
12529,Wholesale,3362,7332,"Dallas, TX",null,0,0,7827,Female,814,444,Health and beauty,Ewallet,2015-07-10,2015,7,2015-09-03,2015,9,2015-09-07,2015,9,2015-09-12,2015,9,814,13,Team Velocity,20,0.30,792.74,1165.80,816.06,23.32,16
12057,Wholesale,3363,7332,"Dallas, TX",null,0,0,7355,Male,831,333,Electronic accessories,Cash,2019-11-27,2019,11,2019-12-27,2019,12,2019-12-28,2019,12,2020-01-03,2020,1,831,14,Team Victory,95,0.08,93.80,167.50,154.94,61.14,16
12324,Wholesale,3364,7332,"Dallas, TX",null,0,0,7622,Female,834,333,Electronic accessories,Cash,2008-09-05,2008,9,2008-10-06,2008,10,2008-10-11,2008,10,2008-10-14,2008,10,834,14,Team Victory,66,0.20,1427.03,2418.70,1934.96,507.93,7
12256,Wholesale,3365,7332,"Dallas, TX",null,0,0,7554,Male,844,111,Fashion accessories,Ewallet,2004-10-23,2004,10,2004-12-20,2004,12,2004-12-26,2004,12,2005-01-05,2005,1,844,14,Team Victory,61,0.10,4557.07,5842.40,5258.16,701.09,7
12452,Wholesale,3366,7332,"Dallas, TX",null,0,0,7750,Female,847,111,Fashion accessories,Cash,2007-11-07,2007,11,2008-01-22,2008,1,2008-01-24,2008,1,2008-02-06,2008,2,847,14,Team Victory,103,0.10,1286.33,1762.10,1585.89,299.56,18
12500,Wholesale,3367,7332,"Dallas, TX",null,0,0,7798,Male,858,222,Food and beverages,Ewallet,2011-05-29,2011,5,2011-07-22,2011,7,2011-07-24,2011,7,2011-07-26,2011,7,858,14,Team Victory,100,0.05,2850.85,5701.70,5416.62,2565.77,26
12344,Wholesale,3368,7332,"Dallas, TX",null,0,0,7642,Female,874,555,Home and lifestyle,Ewallet,2001-06-18,2001,6,2001-07-02,2001,7,2001-07-06,2001,7,2001-07-15,2001,7,874,14,Team Victory,107,0.05,753.62,1018.40,967.48,213.86,14
12463,Wholesale,3369,7332,"Dallas, TX",null,0,0,7761,Female,878,555,Home and lifestyle,Credit Card,2018-05-25,2018,5,2018-06-26,2018,6,2018-07-03,2018,7,2018-07-14,2018,7,878,14,Team Victory,74,0.08,1702.87,2365.10,2187.72,484.85,23
12051,Wholesale,3370,7332,"Dallas, TX",null,0,0,7349,Male,881,666,Sports and travel,Credit Card,2012-07-26,2012,7,2012-10-28,2012,10,2012-11-03,2012,11,2012-11-06,2012,11,881,14,Team Victory,114,0.08,113.90,227.80,210.72,96.82,24
12787,Distributor,3371,7332,"Dallas, TX",null,0,0,6324,Male,899,333,Electronic accessories,Credit Card,2022-09-06,2022,9,2022-09-10,2022,9,2022-09-12,2022,9,2022-09-14,2022,9,899,1,Team Alpha,2,0.10,628.53,1065.30,958.77,330.24,5
12830,Distributor,3372,7332,"Dallas, TX",null,0,0,6604,Male,900,333,Electronic accessories,Ewallet,2022-12-19,2022,12,2023-01-11,2023,1,2023-01-20,2023,1,2023-01-22,2023,1,900,1,Team Alpha,2,0.30,1222.75,2445.50,1711.85,489.10,8
13101,Distributor,3373,7332,"Dallas, TX",null,0,0,6984,Male,916,111,Fashion accessories,Credit Card,2020-08-28,2020,8,2020-08-31,2020,8,2020-09-09,2020,9,2020-09-13,2020,9,916,1,Team Alpha,7,0.30,3004.95,4006.60,2804.62,-200.33,10
13226,Distributor,3374,7332,"Dallas, TX",null,0,0,6365,Female,924,222,Food and beverages,Ewallet,2020-04-04,2020,4,2020-04-14,2020,4,2020-04-15,2020,4,2020-04-29,2020,4,924,1,Team Alpha,6,0.05,680.99,810.70,770.17,89.18,25
13270,Distributor,3375,7332,"Dallas, TX",null,0,0,6642,Male,932,222,Food and beverages,Cash,2022-03-24,2022,3,2022-04-08,2022,4,2022-04-15,2022,4,2022-04-19,2022,4,932,1,Team Alpha,2,0.05,843.73,1721.90,1635.81,792.08,6
13356,Distributor,3376,7332,"Dallas, TX",null,0,0,5773,Female,939,444,Health and beauty,Ewallet,2022-06-27,2022,6,2022-07-11,2022,7,2022-07-13,2022,7,2022-07-17,2022,7,939,1,Team Alpha,7,0.08,1414.10,2318.20,2144.34,730.24,22
13455,Distributor,3377,7332,"Dallas, TX",null,0,0,6363,Male,946,444,Health and beauty,Credit Card,2020-09-26,2020,9,2020-10-09,2020,10,2020-10-11,2020,10,2020-10-12,2020,10,946,1,Team Alpha,6,0.05,2987.06,3879.30,3685.34,698.28,26
13548,Distributor,3378,7332,"Dallas, TX",null,0,0,6863,Male,954,444,Health and beauty,Cash,2020-04-20,2020,4,2020-05-09,2020,5,2020-05-10,2020,5,2020-05-12,2020,5,954,1,Team Alpha,4,0.10,1459.46,2753.70,2478.33,1018.87,9
13419,Distributor,3379,7332,"Dallas, TX",null,0,0,6135,Female,1048,444,Health and beauty,Ewallet,2022-08-20,2022,8,2022-09-11,2022,9,2022-09-16,2022,9,2022-09-20,2022,9,1048,2,Team Beta,5,0.20,3540.21,6210.90,4968.72,1428.51,11
13555,Distributor,3380,7332,"Dallas, TX",null,0,0,6920,Female,1053,444,Health and beauty,Cash,2020-01-19,2020,1,2020-02-05,2020,2,2020-02-14,2020,2,2020-02-21,2020,2,1053,2,Team Beta,2,0.08,944.10,1226.10,1134.14,190.04,22
12887,Distributor,3381,7332,"Dallas, TX",null,0,0,6898,Male,1094,333,Electronic accessories,Credit Card,2021-10-22,2021,10,2021-11-16,2021,11,2021-11-23,2021,11,2021-12-01,2021,12,1094,3,Team Bravo,7,0.08,1455.24,2425.40,2243.50,788.26,22
14023,Distributor,3382,7332,"Dallas, TX",null,0,0,6822,Male,1169,666,Sports and travel,Cash,2021-02-22,2021,2,2021-02-28,2021,2,2021-03-09,2021,3,2021-03-22,2021,3,1169,3,Team Bravo,2,0.08,709.87,1092.10,1010.19,300.32,10
12808,Distributor,3383,7332,"Dallas, TX",null,0,0,6461,Female,1184,333,Electronic accessories,Ewallet,2021-02-01,2021,2,2021-02-12,2021,2,2021-02-16,2021,2,2021-03-01,2021,3,1184,4,Team Charlie,6,0.20,752.54,1045.20,836.16,83.62,17
13331,Distributor,3384,7332,"Dallas, TX",null,0,0,7007,Male,1225,222,Food and beverages,Cash,2020-02-19,2020,2,2020-03-15,2020,3,2020-03-19,2020,3,2020-03-22,2020,3,1225,4,Team Charlie,2,0.05,689.83,884.40,840.18,150.35,13
13503,Distributor,3385,7332,"Dallas, TX",null,0,0,6635,Female,1235,444,Health and beauty,Credit Card,2022-11-20,2022,11,2022-12-12,2022,12,2022-12-19,2022,12,2023-01-03,2023,1,1235,4,Team Charlie,2,0.10,830.33,1025.10,922.59,92.26,16
13884,Distributor,3386,7332,"Dallas, TX",null,0,0,6074,Male,1258,666,Sports and travel,Cash,2022-05-26,2022,5,2022-06-04,2022,6,2022-06-09,2022,6,2022-06-24,2022,6,1258,4,Team Charlie,2,0.20,82.41,201.00,160.80,78.39,14
14036,Distributor,3387,7332,"Dallas, TX",null,0,0,6901,Female,1273,666,Sports and travel,Cash,2022-02-10,2022,2,2022-03-12,2022,3,2022-03-18,2022,3,2022-03-23,2022,3,1273,4,Team Charlie,2,0.08,108.34,221.10,204.52,96.18,16
13178,Distributor,3388,7332,"Dallas, TX",null,0,0,6035,Male,1316,222,Food and beverages,Ewallet,2022-12-07,2022,12,2022-12-24,2022,12,2022-12-30,2022,12,2023-01-06,2023,1,1316,5,Team Delta,8,0.05,145.93,221.10,210.05,64.12,24
13367,Distributor,3389,7332,"Dallas, TX",null,0,0,5852,Female,1332,444,Health and beauty,Cash,2020-04-12,2020,4,2020-05-01,2020,5,2020-05-07,2020,5,2020-05-17,2020,5,1332,5,Team Delta,8,0.15,1050.36,1721.90,1463.62,413.26,15
13839,Distributor,3390,7332,"Dallas, TX",null,0,0,5821,Female,1357,666,Sports and travel,Credit Card,2021-05-03,2021,5,2021-05-22,2021,5,2021-05-24,2021,5,2021-06-02,2021,6,1357,5,Team Delta,5,0.20,772.98,931.30,745.04,-27.94,21
13956,Distributor,3391,7332,"Dallas, TX",null,0,0,6460,Male,1364,666,Sports and travel,Ewallet,2020-04-15,2020,4,2020-04-26,2020,4,2020-04-29,2020,4,2020-05-14,2020,5,1364,5,Team Delta,5,0.10,2857.01,6210.90,5589.81,2732.80,23
13069,Distributor,3392,7332,"Dallas, TX",null,0,0,6707,Male,1402,111,Fashion accessories,Ewallet,2020-07-17,2020,7,2020-07-19,2020,7,2020-07-23,2020,7,2020-07-30,2020,7,1402,6,Team Dynamo,8,0.05,857.47,1085.40,1031.13,173.66,27
13152,Distributor,3393,7332,"Dallas, TX",null,0,0,5884,Female,1410,222,Food and beverages,Ewallet,2021-02-16,2021,2,2021-02-26,2021,2,2021-02-27,2021,2,2021-03-10,2021,3,1410,6,Team Dynamo,7,0.20,102.98,194.30,155.44,52.46,29
13454,Distributor,3394,7332,"Dallas, TX",null,0,0,6356,Male,1429,444,Health and beauty,Ewallet,2020-07-15,2020,7,2020-08-08,2020,8,2020-08-12,2020,8,2020-08-20,2020,8,1429,6,Team Dynamo,6,0.08,955.15,1326.60,1227.11,271.96,14
13576,Distributor,3395,7332,"Dallas, TX",null,0,0,7030,Female,1439,444,Health and beauty,Cash,2022-12-12,2022,12,2023-01-09,2023,1,2023-01-18,2023,1,2023-01-26,2023,1,1439,6,Team Dynamo,8,0.05,1877.88,3832.40,3640.78,1762.90,14
13049,Distributor,3396,7332,"Dallas, TX",null,0,0,6537,Male,1497,111,Fashion accessories,Ewallet,2021-02-15,2021,2,2021-02-21,2021,2,2021-02-24,2021,2,2021-02-25,2021,2,1497,7,Team Echo,6,0.30,2564.76,6411.90,4488.33,1923.57,12
13245,Distributor,3397,7332,"Dallas, TX",null,0,0,6480,Male,1507,222,Food and beverages,Credit Card,2022-08-03,2022,8,2022-08-12,2022,8,2022-08-13,2022,8,2022-08-17,2022,8,1507,7,Team Echo,1,0.08,1007.68,2519.20,2330.26,1322.58,23
13203,Distributor,3398,7332,"Dallas, TX",null,0,0,6210,Male,1587,222,Food and beverages,Ewallet,2020-05-02,2020,5,2020-05-11,2020,5,2020-05-12,2020,5,2020-05-17,2020,5,1587,8,Team Invictus,4,0.05,562.80,1125.60,1069.32,506.52,27
13242,Distributor,3399,7332,"Dallas, TX",null,0,0,6468,Female,1591,222,Food and beverages,Credit Card,2020-12-18,2020,12,2020-12-24,2020,12,2020-12-25,2020,12,2021-01-06,2021,1,1591,8,Team Invictus,8,0.08,1191.26,1701.80,1574.17,382.91,19
13820,Distributor,3400,7332,"Dallas, TX",null,0,0,5730,Female,1634,666,Sports and travel,Ewallet,2021-04-18,2021,4,2021-05-18,2021,5,2021-05-26,2021,5,2021-06-09,2021,6,1634,8,Team Invictus,6,0.20,2020.72,5051.80,4041.44,2020.72,17
12788,Distributor,3401,7332,"Dallas, TX",null,0,0,6325,Female,1653,333,Electronic accessories,Ewallet,2022-10-10,2022,10,2022-10-11,2022,10,2022-10-21,2022,10,2022-10-28,2022,10,1653,9,Team Mayhem,1,0.05,1191.53,2291.40,2176.83,985.30,16
12951,Distributor,3402,7332,"Dallas, TX",null,0,0,5928,Female,1659,111,Fashion accessories,Ewallet,2020-09-04,2020,9,2020-09-14,2020,9,2020-09-15,2020,9,2020-09-18,2020,9,1659,9,Team Mayhem,8,0.05,718.24,1795.60,1705.82,987.58,27
13382,Distributor,3403,7332,"Dallas, TX",null,0,0,5944,Male,1692,444,Health and beauty,Credit Card,2020-06-26,2020,6,2020-07-22,2020,7,2020-07-29,2020,7,2020-08-07,2020,8,1692,9,Team Mayhem,1,0.10,1640.16,2412.00,2170.80,530.64,26
13560,Distributor,3404,7332,"Dallas, TX",null,0,0,6948,Male,1704,444,Health and beauty,Ewallet,2020-09-22,2020,9,2020-10-07,2020,10,2020-10-17,2020,10,2020-10-31,2020,10,1704,9,Team Mayhem,5,0.08,3257.94,3973.10,3675.12,417.18,19
13777,Distributor,3405,7332,"Dallas, TX",null,0,0,6850,Male,1726,555,Home and lifestyle,Ewallet,2020-07-21,2020,7,2020-08-14,2020,8,2020-08-23,2020,8,2020-09-01,2020,9,1726,9,Team Mayhem,6,0.05,433.36,1031.80,980.21,546.85,15
12938,Distributor,3406,7332,"Dallas, TX",null,0,0,5871,Male,1763,111,Fashion accessories,Cash,2021-10-01,2021,10,2021-10-29,2021,10,2021-10-30,2021,10,2021-11-02,2021,11,1763,10,Team Omega,5,0.20,3308.80,3892.70,3114.16,-194.64,23
13321,Distributor,3407,7332,"Dallas, TX",null,0,0,6931,Male,1786,222,Food and beverages,Ewallet,2022-09-06,2022,9,2022-09-07,2022,9,2022-09-14,2022,9,2022-09-15,2022,9,1786,10,Team Omega,2,0.20,1703.01,2398.60,1918.88,215.87,28
12914,Distributor,3408,7332,"Dallas, TX",null,0,0,7051,Male,1836,333,Electronic accessories,Credit Card,2022-11-07,2022,11,2022-11-12,2022,11,2022-11-14,2022,11,2022-11-29,2022,11,1836,11,Team Phoenix,4,0.08,2749.28,6545.90,6054.96,3305.68,12
13617,Distributor,3409,7332,"Dallas, TX",null,0,0,5916,Male,1882,555,Home and lifestyle,Cash,2020-08-27,2020,8,2020-09-01,2020,9,2020-09-09,2020,9,2020-09-23,2020,9,1882,11,Team Phoenix,2,0.10,2333.68,3825.70,3443.13,1109.45,17
13426,Distributor,3410,7332,"Dallas, TX",null,0,0,6175,Male,1955,444,Health and beauty,Credit Card,2021-08-26,2021,8,2021-08-27,2021,8,2021-08-30,2021,8,2021-09-02,2021,9,1955,12,Team Pinnacle,6,0.08,1206.00,2412.00,2231.10,1025.10,7
13752,Distributor,3411,7332,"Dallas, TX",null,0,0,6662,Female,1974,555,Home and lifestyle,Cash,2020-06-08,2020,6,2020-06-20,2020,6,2020-06-26,2020,6,2020-07-01,2020,7,1974,12,Team Pinnacle,7,0.08,825.44,1072.00,991.60,166.16,25
13133,Distributor,3412,7332,"Dallas, TX",null,0,0,5788,Female,2020,222,Food and beverages,Ewallet,2020-10-01,2020,10,2020-10-04,2020,10,2020-10-08,2020,10,2020-10-10,2020,10,2020,13,Team Synergy,2,0.10,74.91,174.20,156.78,81.87,9
13329,Distributor,3413,7332,"Dallas, TX",null,0,0,6992,Male,2031,222,Food and beverages,Ewallet,2022-04-16,2022,4,2022-05-03,2022,5,2022-05-04,2022,5,2022-05-19,2022,5,2031,13,Team Synergy,8,0.05,103.18,187.60,178.22,75.04,11
13715,Distributor,3414,7332,"Dallas, TX",null,0,0,6504,Male,2064,555,Home and lifestyle,Credit Card,2020-09-10,2020,9,2020-10-03,2020,10,2020-10-08,2020,10,2020-10-12,2020,10,2064,13,Team Synergy,1,0.20,153.83,187.60,150.08,-3.75,26
14033,Distributor,3415,7332,"Dallas, TX",null,0,0,6890,Female,2083,666,Sports and travel,Cash,2020-07-15,2020,7,2020-07-23,2020,7,2020-07-28,2020,7,2020-08-01,2020,8,2083,13,Team Synergy,8,0.08,760.92,1855.90,1716.71,955.79,11
12794,Distributor,3416,7332,"Dallas, TX",null,0,0,6348,Female,2092,333,Electronic accessories,Credit Card,2022-08-29,2022,8,2022-09-24,2022,9,2022-09-28,2022,9,2022-10-04,2022,10,2092,14,Team Titan,2,0.08,1565.12,3912.80,3619.34,2054.22,10
13023,Distributor,3417,7332,"Dallas, TX",null,0,0,6393,Female,2109,111,Fashion accessories,Ewallet,2021-11-27,2021,11,2021-12-17,2021,12,2021-12-23,2021,12,2022-01-03,2022,1,2109,14,Team Titan,2,0.05,2538.23,6190.80,5881.26,3343.03,11
13155,Distributor,3418,7332,"Dallas, TX",null,0,0,5897,Male,2122,222,Food and beverages,Ewallet,2022-07-01,2022,7,2022-07-05,2022,7,2022-07-07,2022,7,2022-07-09,2022,7,2122,14,Team Titan,3,0.08,1069.32,1782.20,1648.54,579.22,19
13489,Distributor,3419,7332,"Dallas, TX",null,0,0,6540,Male,2145,444,Health and beauty,Cash,2020-03-04,2020,3,2020-03-16,2020,3,2020-03-17,2020,3,2020-03-25,2020,3,2145,14,Team Titan,2,0.05,2579.50,3350.00,3182.50,603.00,22
13662,Distributor,3420,7332,"Dallas, TX",null,0,0,6200,Male,2161,555,Home and lifestyle,Cash,2021-06-23,2021,6,2021-07-22,2021,7,2021-07-26,2021,7,2021-07-27,2021,7,2161,14,Team Titan,6,0.05,2069.56,2619.70,2488.72,419.16,26
13978,Distributor,3421,7332,"Dallas, TX",null,0,0,6601,Male,2181,666,Sports and travel,Ewallet,2020-10-15,2020,10,2020-11-11,2020,11,2020-11-20,2020,11,2020-11-29,2020,11,2181,14,Team Titan,1,0.15,788.32,1065.30,905.51,117.19,18
12838,Distributor,3422,7332,"Dallas, TX",null,0,0,6647,Male,2197,333,Electronic accessories,Cash,2021-05-16,2021,5,2021-05-29,2021,5,2021-06-01,2021,6,2021-06-12,2021,6,2197,15,Team Velocity,3,0.10,3922.72,5768.70,5191.83,1269.11,16
12960,Distributor,3423,7332,"Dallas, TX",null,0,0,5973,Male,2205,111,Fashion accessories,Credit Card,2022-06-05,2022,6,2022-06-18,2022,6,2022-06-27,2022,6,2022-06-28,2022,6,2205,15,Team Velocity,3,0.20,4542.94,6398.50,5118.80,575.86,30
13081,Distributor,3424,7332,"Dallas, TX",null,0,0,6818,Female,2215,111,Fashion accessories,Cash,2020-05-10,2020,5,2020-05-15,2020,5,2020-05-20,2020,5,2020-05-26,2020,5,2215,15,Team Velocity,4,0.05,161.74,227.80,216.41,54.67,7
13164,Distributor,3425,7332,"Dallas, TX",null,0,0,5960,Male,2219,222,Food and beverages,Cash,2020-04-17,2020,4,2020-05-05,2020,5,2020-05-08,2020,5,2020-05-14,2020,5,2219,15,Team Velocity,6,0.15,164.02,227.80,193.63,29.61,7
13291,Distributor,3426,7332,"Dallas, TX",null,0,0,6761,Female,2224,222,Food and beverages,Cash,2020-07-04,2020,7,2020-07-19,2020,7,2020-07-29,2020,7,2020-08-08,2020,8,2224,15,Team Velocity,2,0.08,1099.00,2338.30,2162.93,1063.93,10
14052,Distributor,3427,7332,"Dallas, TX",null,0,0,6972,Male,2268,666,Sports and travel,Credit Card,2022-11-05,2022,11,2022-11-28,2022,11,2022-12-02,2022,12,2022-12-05,2022,12,2268,15,Team Velocity,3,0.30,600.32,1072.00,750.40,150.08,17
14422,Online,3428,7332,"Dallas, TX",null,0,0,5468,Female,2284,333,Electronic accessories,Cash,2022-03-18,2022,3,2022-04-04,2022,4,2022-04-09,2022,4,2022-04-15,2022,4,2284,1,Team Alpha,8,0.10,804.00,1072.00,964.80,160.80,19
14481,Online,3429,7332,"Dallas, TX",null,0,0,3450,Female,2289,111,Fashion accessories,Cash,2021-06-17,2021,6,2021-06-30,2021,6,2021-07-08,2021,7,2021-07-20,2021,7,2289,1,Team Alpha,5,0.05,174.20,268.00,254.60,80.40,29
14978,Online,3430,7332,"Dallas, TX",null,0,0,3763,Female,2315,222,Food and beverages,Cash,2022-09-13,2022,9,2022-09-15,2022,9,2022-09-25,2022,9,2022-10-01,2022,10,2315,1,Team Alpha,7,0.20,731.64,1045.20,836.16,104.52,12
15487,Online,3431,7332,"Dallas, TX",null,0,0,4536,Male,2353,444,Health and beauty,Credit Card,2020-08-17,2020,8,2020-09-14,2020,9,2020-09-22,2020,9,2020-09-27,2020,9,2353,1,Team Alpha,7,0.10,3365.54,4006.60,3605.94,240.40,14
15797,Online,3432,7332,"Dallas, TX",null,0,0,3770,Female,2375,555,Home and lifestyle,Credit Card,2022-02-18,2022,2,2022-02-25,2022,2,2022-03-02,2022,3,2022-03-03,2022,3,2375,1,Team Alpha,8,0.08,93.80,167.50,154.94,61.14,16
16383,Online,3433,7332,"Dallas, TX",null,0,0,5007,Male,2421,666,Sports and travel,Credit Card,2021-12-08,2021,12,2021-12-12,2021,12,2021-12-20,2021,12,2021-12-28,2021,12,2421,1,Team Alpha,2,0.10,2763.82,3892.70,3503.43,739.61,18
14137,Online,3434,7332,"Dallas, TX",null,0,0,3804,Female,2440,333,Electronic accessories,Ewallet,2021-09-23,2021,9,2021-10-13,2021,10,2021-10-18,2021,10,2021-11-01,2021,11,2440,2,Team Beta,2,0.15,4296.04,6137.20,5216.62,920.58,30
14499,Online,3435,7332,"Dallas, TX",null,0,0,3560,Male,2464,111,Fashion accessories,Cash,2022-01-03,2022,1,2022-01-10,2022,1,2022-01-17,2022,1,2022-01-26,2022,1,2464,2,Team Beta,2,0.08,1512.19,2479.00,2293.08,780.89,20
14740,Online,3436,7332,"Dallas, TX",null,0,0,4961,Female,2481,111,Fashion accessories,Ewallet,2021-06-21,2021,6,2021-06-28,2021,6,2021-07-04,2021,7,2021-07-16,2021,7,2481,2,Team Beta,2,0.10,1294.64,2271.30,2044.17,749.53,8
14807,Online,3437,7332,"Dallas, TX",null,0,0,5282,Female,2488,111,Fashion accessories,Credit Card,2020-09-22,2020,9,2020-10-02,2020,10,2020-10-03,2020,10,2020-10-14,2020,10,2488,2,Team Beta,6,0.08,3154.63,3993.20,3693.71,539.08,29
14835,Online,3438,7332,"Dallas, TX",null,0,0,5423,Female,2489,111,Fashion accessories,Cash,2020-10-10,2020,10,2020-10-14,2020,10,2020-10-15,2020,10,2020-10-25,2020,10,2489,2,Team Beta,5,0.10,1331.96,1876.00,1688.40,356.44,26
15457,Online,3439,7332,"Dallas, TX",null,0,0,4354,Male,2533,444,Health and beauty,Ewallet,2020-05-13,2020,5,2020-05-28,2020,5,2020-05-30,2020,5,2020-06-03,2020,6,2533,2,Team Beta,8,0.05,568.16,710.20,674.69,106.53,6
15975,Online,3440,7332,"Dallas, TX",null,0,0,4879,Male,2560,555,Home and lifestyle,Cash,2021-07-19,2021,7,2021-07-31,2021,7,2021-08-05,2021,8,2021-08-13,2021,8,2560,2,Team Beta,5,0.08,758.57,1025.10,948.22,189.65,24
16098,Online,3441,7332,"Dallas, TX",null,0,0,5643,Female,2571,555,Home and lifestyle,Credit Card,2020-12-07,2020,12,2020-12-15,2020,12,2020-12-16,2020,12,2020-12-25,2020,12,2571,2,Team Beta,5,0.08,660.35,1031.80,954.42,294.07,30
16271,Online,3442,7332,"Dallas, TX",null,0,0,4352,Female,2585,666,Sports and travel,Ewallet,2020-04-07,2020,4,2020-04-08,2020,4,2020-04-13,2020,4,2020-04-21,2020,4,2585,2,Team Beta,8,0.05,2767.10,3953.00,3755.35,988.25,5
14452,Online,3443,7332,"Dallas, TX",null,0,0,5694,Female,2619,333,Electronic accessories,Cash,2022-10-26,2022,10,2022-11-05,2022,11,2022-11-09,2022,11,2022-11-20,2022,11,2619,3,Team Bravo,1,0.08,1134.51,1922.90,1778.68,644.17,15
14634,Online,3444,7332,"Dallas, TX",null,0,0,4294,Female,2639,111,Fashion accessories,Ewallet,2020-08-10,2020,8,2020-08-31,2020,8,2020-09-10,2020,9,2020-09-21,2020,9,2639,3,Team Bravo,1,0.08,1530.48,2887.70,2671.12,1140.64,25
14911,Online,3445,7332,"Dallas, TX",null,0,0,3381,Female,2657,222,Food and beverages,Cash,2021-09-16,2021,9,2021-10-06,2021,10,2021-10-14,2021,10,2021-10-24,2021,10,2657,3,Team Bravo,3,0.15,951.07,1118.90,951.07,0.00,6
15730,Online,3446,7332,"Dallas, TX",null,0,0,3429,Male,2705,555,Home and lifestyle,Cash,2022-04-15,2022,4,2022-04-26,2022,4,2022-04-30,2022,4,2022-05-15,2022,5,2705,3,Team Bravo,6,0.08,3383.77,5735.20,5305.06,1921.29,29
15953,Online,3447,7332,"Dallas, TX",null,0,0,4745,Male,2720,555,Home and lifestyle,Ewallet,2022-08-13,2022,8,2022-09-10,2022,9,2022-09-15,2022,9,2022-09-28,2022,9,2720,3,Team Bravo,2,0.10,2815.94,5313.10,4781.79,1965.85,29
14090,Online,3448,7332,"Dallas, TX",null,0,0,3415,Female,2751,333,Electronic accessories,Cash,2022-05-25,2022,5,2022-06-11,2022,6,2022-06-13,2022,6,2022-06-18,2022,6,2751,4,Team Charlie,6,0.05,2189.56,5092.00,4837.40,2647.84,6
14301,Online,3449,7332,"Dallas, TX",null,0,0,4713,Male,2763,333,Electronic accessories,Cash,2021-08-26,2021,8,2021-09-23,2021,9,2021-10-01,2021,10,2021-10-04,2021,10,2763,4,Team Charlie,5,0.10,629.40,1031.80,928.62,299.22,13
14720,Online,3450,7332,"Dallas, TX",null,0,0,4826,Male,2787,111,Fashion accessories,Credit Card,2021-11-20,2021,11,2021-12-10,2021,12,2021-12-20,2021,12,2021-12-22,2021,12,2787,4,Team Charlie,4,0.20,2221.18,3470.60,2776.48,555.30,9
15467,Online,3451,7332,"Dallas, TX",null,0,0,4402,Male,2825,444,Health and beauty,Ewallet,2020-08-29,2020,8,2020-09-23,2020,9,2020-10-01,2020,10,2020-10-16,2020,10,2825,4,Team Charlie,4,0.15,3343.03,5969.70,5074.25,1731.22,13
15929,Online,3452,7332,"Dallas, TX",null,0,0,4548,Female,2853,555,Home and lifestyle,Cash,2021-01-18,2021,1,2021-02-08,2021,2,2021-02-11,2021,2,2021-02-15,2021,2,2853,4,Team Charlie,5,0.08,543.30,1065.30,985.40,442.10,16
16035,Online,3453,7332,"Dallas, TX",null,0,0,5181,Male,2859,555,Home and lifestyle,Ewallet,2021-10-26,2021,10,2021-10-31,2021,10,2021-11-09,2021,11,2021-11-17,2021,11,2859,4,Team Charlie,3,0.05,688.09,871.00,827.45,139.36,21
